actual,proposed
0.0,19.5964412689209
0.0,21.31301498413086
0.0,23.20417022705078
0.0,25.22005271911621
0.0,27.325029373168945
0.0,29.161083221435547
0.0,30.80508041381836
0.0,32.311893463134766
0.0,33.7207145690918
0.0,34.06196212768555
0.0,33.64067459106445
0.0,33.00722885131836
0.0,32.22224044799805
0.0,31.661531448364258
0.0,31.593555450439453
0.0,30.21488380432129
0.0,28.565088272094727
0.0,27.054134368896484
0.0,26.307409286499023
0.0,26.106565475463867
0.0,26.62813377380371
0.0,27.33321189880371
0.0,28.169368743896484
0.0,29.099153518676758
0.0,29.76328468322754
0.0,30.2376651763916
0.0,30.24397850036621
0.0,30.581016540527344
0.0,31.15428924560547
0.0,31.56376838684082
0.0,31.856252670288086
0.0,31.732641220092773
0.0,31.311819076538086
0.0,31.343761444091797
0.0,31.034046173095703
0.0,30.812822341918945
0.0,30.987335205078125
0.0,31.11198616027832
0.0,31.20102310180664
0.0,30.59956169128418
0.0,29.5048885345459
0.0,28.390478134155273
0.0,26.929412841796875
0.0,25.885793685913086
0.0,25.472881317138672
0.0,25.17794418334961
0.0,24.63474464416504
0.0,24.579275131225586
0.0,24.207124710083008
0.0,23.276243209838867
0.0,22.278799057006836
0.0,20.901309967041016
0.0,18.919801712036133
0.0,17.171907424926758
0.0,15.5908842086792
0.0,14.129080772399902
0.0,12.752406120300293
0.0,11.76906681060791
0.0,10.734152793884277
0.0,10.327457427978516
0.0,10.369489669799805
0.0,9.401925086975098
0.0,8.378278732299805
0.0,6.982072353363037
0.0,4.987194538116455
0.0,2.897223472595215
0.0,1.0718575716018677
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.7162460684776306
0.0,1.8416928052902222
0.0,2.645583152770996
0.0,3.2197906970977783
0.0,4.294997692108154
0.0,5.39553165435791
0.0,5.849098205566406
0.0,5.840544700622559
0.0,5.169405460357666
0.0,4.3574910163879395
0.0,3.4450228214263916
0.0,3.125789165496826
0.0,2.5652356147766113
0.0,1.8323112726211548
0.0,1.3087937831878662
0.0,0.6023234128952026
0.0,0.0977017730474472
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.674641489982605
0.0,4.853937149047852
0.0,8.45497989654541
0.0,11.692182540893555
0.0,14.336999893188477
0.0,16.89121437072754
0.0,18.715652465820312
0.0,20.683879852294922
0.0,22.422258377075195
0.0,23.663957595825195
0.0,24.88341522216797
0.0,25.75445556640625
0.0,26.37662696838379
0.0,26.821035385131836
0.0,27.803529739379883
0.0,28.837839126586914
0.0,29.576631546020508
0.0,30.436870574951172
0.0,30.71879768371582
0.0,30.92017364501953
0.0,31.396543502807617
0.0,31.736806869506836
0.0,31.647323608398438
0.0,31.250877380371094
0.0,29.97011375427246
0.0,28.3902530670166
0.0,27.594308853149414
0.0,27.025779724121094
0.0,27.28471565246582
0.0,27.802200317382812
0.0,27.506772994995117
0.0,26.963253021240234
0.0,26.575023651123047
0.0,25.300128936767578
0.0,23.72443199157715
0.0,22.266433715820312
0.0,20.559947967529297
0.0,19.008501052856445
0.0,17.567794799804688
0.0,16.206188201904297
0.0,15.566143035888672
0.0,14.44390869140625
0.0,13.309812545776367
0.0,12.832243919372559
0.0,12.158623695373535
0.0,11.34493637084961
0.0,10.098672866821289
0.0,9.208484649658203
0.0,7.9075775146484375
0.0,5.980798721313477
0.0,3.606940746307373
0.0,1.246297836303711
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.6400443315505981
0.0,4.829225063323975
0.0,8.437328338623047
0.0,11.014544486999512
0.0,12.855413436889648
0.0,14.502848625183105
0.0,15.679588317871094
0.0,16.852617263793945
0.0,18.355554580688477
0.0,20.75916862487793
0.0,22.476036071777344
0.0,24.367427825927734
0.0,25.71842384338379
0.0,26.68341827392578
0.0,27.37270164489746
0.0,27.53251838684082
0.0,27.97920036315918
0.0,28.298259735107422
0.0,28.19363021850586
0.0,28.118896484375
0.0,27.73298454284668
0.0,26.79230308532715
0.0,25.787858963012695
0.0,24.737869262695312
0.0,23.987876892089844
0.0,23.784696578979492
0.0,23.639568328857422
0.0,23.535905838012695
0.0,23.129331588745117
0.0,22.506391525268555
0.0,21.728904724121094
0.0,20.84105682373047
0.0,20.206880569458008
0.0,19.421367645263672
0.0,18.52775764465332
0.0,17.556936264038086
0.0,16.19843292236328
0.0,14.563043594360352
0.0,13.394908905029297
0.0,12.893027305603027
0.0,12.534541130065918
0.0,11.945978164672852
0.0,11.5255765914917
0.0,10.892759323120117
0.0,9.775690078735352
0.0,8.977782249450684
0.0,7.742790222167969
0.0,6.19562292098999
0.0,4.757974147796631
0.0,3.066023826599121
0.0,1.1924291849136353
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.33262041211128235
0.0,2.8977913856506348
0.0,5.062585830688477
0.0,6.941368103027344
0.0,8.615884780883789
0.0,10.809556007385254
0.0,13.041522026062012
0.0,15.300813674926758
0.0,17.579652786254883
0.0,19.5399227142334
0.0,21.272645950317383
0.0,22.842805862426758
0.0,24.296876907348633
0.0,25.66802978515625
0.0,26.979951858520508
0.0,28.249570846557617
0.0,29.488969802856445
0.0,32.47917938232422
0.0,33.8402099609375
0.0,34.81237030029297
0.0,35.506771087646484
0.0,36.00277328491211
0.0,36.357059478759766
0.0,36.61012268066406
0.0,37.123409271240234
0.0,37.49004364013672
0.0,37.75192642211914
0.0,37.93898391723633
0.0,38.07259750366211
0.0,37.83550262451172
0.0,37.66615295410156
0.0,37.545188903808594
0.0,37.12625503540039
0.0,36.82701873779297
0.0,37.27833557128906
0.0,38.26576232910156
0.0,39.30356979370117
0.0,40.70991897583008
0.0,42.379512786865234
0.0,43.572078704833984
0.0,43.758853912353516
0.0,43.227203369140625
0.0,42.84745788574219
0.0,42.24370574951172
0.0,41.47992706298828
0.0,40.93437194824219
0.0,40.212158203125
386.4859619140625,133.18057250976562
383.075439453125,132.8120880126953
383.075439453125,132.21636962890625
386.4859313964844,131.7908477783203
389.89642333984375,131.81944274902344
386.4859313964844,132.17239379882812
383.075439453125,132.0919647216797
372.8439636230469,131.70199584960938
355.79180908203125,130.42584228515625
355.79180908203125,127.85169982910156
325.0979919433594,124.35041046142578
311.4560241699219,120.51939392089844
297.8143310546875,116.45284271240234
294.40386962890625,112.21807098388672
294.40386962890625,108.86070251464844
287.5828857421875,105.79753112792969
280.7621765136719,102.94451904296875
253.4785614013672,99.57653045654297
246.65757751464844,95.84074401855469
236.42640686035156,92.50726318359375
236.42640686035156,89.12864685058594
222.78443908691406,85.3852310180664
215.9637451171875,82.04633331298828
0.0,74.34759521484375
0.0,70.5045166015625
0.0,67.09442901611328
0.0,63.32853317260742
0.0,58.975990295410156
497.1041259765625,50.03607940673828
483.46246337890625,176.34732055664062
469.8207702636719,171.7707977294922
456.1788024902344,167.1717529296875
439.1266784667969,162.22409057617188
422.07452392578125,157.02743530273438
411.8430480957031,152.3179473876953
401.6118469238281,147.9564666748047
387.96990966796875,143.51101684570312
374.3282470703125,139.00559997558594
360.68658447265625,134.4573516845703
347.04461669921875,129.8784942626953
329.9924621582031,124.94525909423828
309.5298156738281,119.42637634277344
295.88787841796875,114.1541976928711
282.2462158203125,109.05827331542969
268.60455322265625,104.0882339477539
251.55238342285156,98.8755874633789
234.4999542236328,93.4896240234375
217.4477996826172,87.97988891601562
196.98516845703125,82.0492172241211
0.0,69.37177276611328
0.0,63.104793548583984
0.0,56.96573257446289
469.27899169921875,50.91807174682617
452.226806640625,169.2814483642578
431.7641906738281,163.01318359375
418.1225280761719,157.20574951171875
407.89105224609375,152.05999755859375
397.6597595214844,147.38690185546875
387.4284362792969,143.0513916015625
380.6074523925781,139.28953552246094
366.9657897949219,135.2724151611328
353.323974609375,131.07293701171875
336.2718200683594,126.41069030761719
319.2195129394531,121.41788482666016
302.1673889160156,116.18898010253906
285.1150817871094,110.79141235351562
271.4732971191406,105.60590362548828
251.0106658935547,99.90682220458984
230.5480194091797,93.84090423583984
210.08538818359375,87.5129623413086
189.6227569580078,80.99784851074219
0.0,74.34905242919922
0.0,67.93728637695312
0.0,62.02735900878906
0.0,55.810821533203125
0.0,49.707820892333984
0.0,43.685916900634766
0.0,38.0544548034668
0.0,33.03440856933594
0.0,28.451086044311523
0.0,23.5146541595459
0.0,18.658527374267578
0.0,13.859777450561523
0.0,9.434525489807129
0.0,5.608572483062744
0.0,1.8781758546829224
0.0,0.0
309.53497314453125,113.83312225341797
302.7139892578125,110.82459259033203
295.8931579589844,108.0105972290039
289.07232666015625,105.33555603027344
289.07232666015625,103.42481231689453
289.07232666015625,102.05999755859375
285.66180419921875,100.75259399414062
285.66180419921875,99.81874084472656
278.84100341796875,98.48665618896484
272.02001953125,96.87010955810547
268.6095275878906,95.38290405273438
265.1991882324219,93.98809814453125
254.96786499023438,91.9942398071289
244.73655700683594,89.57247924804688
237.91558837890625,87.1775894165039
231.09475708007812,84.80191040039062
227.68426513671875,82.77246856689453
224.27392578125,80.99034881591797
220.86343383789062,79.38488006591797
214.04246520996094,77.57305908203125
200.40081787109375,74.94881439208984
196.9903106689453,72.7418212890625
0.0,69.83529663085938
0.0,67.09416198730469
0.0,64.80368041992188
0.0,62.5025749206543
0.0,60.52640151977539
0.0,58.782318115234375
0.0,56.538970947265625
0.0,54.27153778076172
489.8236083984375,51.65436935424805
483.0027770996094,171.1642608642578
472.77130126953125,168.35633850097656
469.3609619140625,166.01817321777344
459.129638671875,163.35049438476562
455.71917724609375,161.1124725341797
452.30865478515625,159.1813507080078
445.4878234863281,157.13693237304688
435.25653076171875,154.67906188964844
428.4356994628906,152.25840759277344
418.2042541503906,149.53176879882812
411.3834228515625,146.91912841796875
404.56256103515625,144.38790893554688
397.7416076660156,141.9148406982422
390.9207763671875,139.4833221435547
380.6894836425781,136.7489471435547
373.86865234375,134.13076782226562
363.6371765136719,131.2630615234375
356.81634521484375,128.54965209960938
349.99554443359375,125.94646453857422
343.174560546875,123.42198181152344
339.76422119140625,121.28627014160156
336.3537292480469,119.42823028564453
329.53289794921875,117.4360122680664
322.7119445800781,115.34793853759766
315.89111328125,113.19142150878906
305.6597900390625,110.65347290039062
298.83880615234375,108.17559051513672
288.6075134277344,105.40811157226562
278.3761901855469,102.43376159667969
268.1448974609375,99.31165313720703
257.91357421875,96.08399963378906
251.09275817871094,93.11348724365234
240.8614501953125,89.99412536621094
234.0404815673828,87.10094451904297
593.9955444335938,208.70294189453125
587.174560546875,206.3242645263672
580.3536987304688,203.9601593017578
570.1224365234375,201.27394104003906
559.89111328125,198.35765075683594
553.0701293945312,195.60951232910156
546.249267578125,192.9815216064453
539.428466796875,190.4393310546875
529.197021484375,187.6259002685547
512.1448974609375,183.9536895751953
491.6822814941406,179.33554077148438
467.8091735839844,173.7091827392578
450.75701904296875,168.02772521972656
437.115234375,162.6394500732422
416.6526184082031,156.7955322265625
396.1900329589844,150.62615966796875
372.3169250488281,143.89178466796875
355.2646484375,137.4188995361328
341.62298583984375,131.46530151367188
331.3916931152344,126.21517181396484
314.33941650390625,120.80244445800781
304.10809326171875,115.93863677978516
290.46630859375,111.13438415527344
273.4141845703125,106.0401611328125
259.77239990234375,101.07131958007812
246.1306915283203,96.19206237792969
232.48890686035156,91.37677001953125
222.25759887695312,86.93970489501953
208.61581420898438,82.44026184082031
198.38450622558594,78.22880554199219
191.56369018554688,74.55558013916016
