actual,proposed
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05735292285680771,0.0
0.06851090490818024,0.0
0.07520212233066559,0.0
0.07749313861131668,0.04086488485336304
0.09288216382265091,0.04314431548118591
0.1037522628903389,0.045506760478019714
0.11017131805419922,0.047692716121673584
0.11656320840120316,0.049760427325963974
0.11857152730226517,0.05150191858410835
0.1293351948261261,0.05349160358309746
0.131296306848526,0.05518968775868416
0.133297860622406,0.056673239916563034
0.13969850540161133,0.058249954134225845
0.1417182832956314,0.059661202132701874
0.15249602496623993,0.06141963601112366
0.15447445213794708,0.06296674907207489
0.15649643540382385,0.06435801088809967
0.14984267950057983,0.06516368687152863
0.14770986139774323,0.06578392535448074
0.14567187428474426,0.066275455057621
0.1480841338634491,0.06691844016313553
0.13744661211967468,0.06693949550390244
0.12265827506780624,0.06628994643688202
0.10812894254922867,0.06513971835374832
0.09820716083049774,0.06388252973556519
0.08410287648439407,0.06229424476623535
0.07022862136363983,0.06047191843390465
0.043496787548065186,0.0577554814517498
0.025873618200421333,0.05487193167209625
0.012862449511885643,0.05281743034720421
0.0,0.049680326133966446
0.0,0.04695902392268181
0.0,0.044288892298936844
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05711790919303894,0.0
0.06836885213851929,0.0
0.07515062391757965,0.0
0.08188779652118683,0.03244633972644806
0.08858257532119751,0.03443319723010063
0.09523817896842957,0.03634682670235634
0.10621563345193863,0.038452114909887314
0.12145646661520004,0.04094074293971062
0.12782889604568481,0.043224308639764786
0.1341785043478012,0.045369211584329605
0.13614873588085175,0.04717991501092911
0.13380125164985657,0.048507168889045715
0.13155430555343628,0.04949701949954033
0.13376307487487793,0.050479404628276825
0.12728634476661682,0.05098233371973038
0.1253211796283722,0.0513797327876091
0.12344185262918472,0.05170108750462532
0.12164505571126938,0.05196963623166084
0.12428665906190872,0.052437495440244675
0.11822612583637238,0.052573833614587784
0.11230210214853287,0.05247312784194946
0.10650929063558578,0.05219008028507233
0.1008414775133133,0.051786039024591446
0.09093475341796875,0.05105287581682205
0.08556254208087921,0.050321560353040695
0.07593914121389389,0.04934300482273102
0.0664786696434021,0.04819270968437195
0.06153339892625809,0.047153402119874954
0.05667704716324806,0.046193674206733704
0.04754673317074776,0.04504719004034996
0.04291759058833122,0.044002946466207504
0.03836313262581825,0.04303368180990219
0.03388042375445366,0.042111534625291824
0.029466282576322556,0.041230008006095886
0.016399947926402092,0.03988523408770561
0.003516565542668104,0.03821176290512085
0.0,0.03653709962964058
0.0,0.034139543771743774
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.033604901283979416,0.0
0.0411984920501709,0.0
0.04435552656650543,0.0
0.05185791477560997,0.027207931503653526
0.05928792804479599,0.02856319770216942
0.06664884090423584,0.03002188727259636
0.06958475708961487,0.03131747990846634
0.0812373012304306,0.03297960385680199
0.08404967933893204,0.03442450612783432
0.0825076699256897,0.03548470884561539
0.08538999408483505,0.03649371489882469
0.08827470242977142,0.03724253550171852
0.08680310845375061,0.03804545849561691
0.08975360542535782,0.03887602314352989
0.08834606409072876,0.03950194641947746
0.08699991554021835,0.03997195512056351
0.09007184952497482,0.04057833552360535
0.10621725022792816,0.04199792444705963
0.10910096764564514,0.04328557848930359
0.10763177275657654,0.044245775789022446
0.10622891038656235,0.04496182128787041
0.10924886912107468,0.045749206095933914
0.11226977407932281,0.04659231752157211
0.11093297600746155,0.0472356453537941
0.10529924184083939,0.04749308153986931
0.10414464771747589,0.04771677404642105
0.09432701766490936,0.04743161424994469
0.08468235284090042,0.04678480699658394
0.07520350813865662,0.04587967321276665
0.07024227827787399,0.045020487159490585
0.06537266075611115,0.04418959468603134
0.06494900584220886,0.04362969100475311
0.06454848498106003,0.04324670508503914
0.0554521419107914,0.042544152587652206
0.042138926684856415,0.04131064563989639
0.033381350338459015,0.039982348680496216
0.02475040778517723,0.038567058742046356
0.01188170351088047,0.036847155541181564
0.007907581515610218,0.03538766875863075
0.0,0.03363014757633209
0.0,0.032135169953107834
0.0,0.030585940927267075
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.017591111361980438,0.0
0.017002485692501068,0.0
0.020795533433556557,0.0
0.020190926268696785,0.0
0.015250969678163528,0.0
0.014753203839063644,0.0
0.01427458319813013,0.0
0.013814371079206467,0.0
0.017730891704559326,0.013256574049592018
0.017245011404156685,0.013439767993986607
0.021137278527021408,0.013811243698000908
0.024987535551190376,0.01432005874812603
0.024438796564936638,0.014688667841255665
0.028271101415157318,0.015194911509752274
0.032064925879240036,0.015802988782525063
0.03582180663943291,0.01648567244410515
0.03954359516501427,0.01722170226275921
0.04323207214474678,0.01799815148115158
0.03817087411880493,0.018326250836253166
0.03320049121975899,0.01833469234406948
0.028317000716924667,0.01810651458799839
0.027875667437911034,0.017953265458345413
0.031812477856874466,0.018091121688485146
0.035707276314496994,0.018438521772623062
0.03084404021501541,0.018457917496562004
0.026063576340675354,0.0182418841868639
0.021362274885177612,0.017855919897556305
0.016737036406993866,0.017347196117043495
0.003465705318376422,0.016269270330667496
0.0,0.014780131168663502
0.0,0.013711834326386452
0.0005982633447274566,0.013663036748766899
0.0005782445659860969,0.013628160580992699
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
